,id,title,body,tags,answers,score
472,24558361,Change a text between two strings in Python with Regex,"<p>I found several similar questions, but I cannot fit my problem to any of them. I try to find and replace a string between two other strings in a text.</p>

<pre><code>reg = ""%s(.*?)%s"" % (str1,str2)
r = re.compile(reg,re.DOTALL)
result = r.sub(newstring, originaltext)
</code></pre>

<p>The problem is that the code above replace also <code>str1</code> and <code>str2</code>, whereas I want to replace only the text between them. Something obviously that I miss?</p>

<p><strong>Update:</strong></p>

<p>I simplified example:</p>

<pre><code>text = 'abcdefghijklmnopqrstuvwxyz'

str1 = 'gh'
str2 = 'op'

newstring = 'stackexchange'

reg = ""%s(.*?)%s"" % (str1,str2)
r = re.compile(reg,re.DOTALL)
result = r.sub(newstring, text)

print result
</code></pre>

<p>The result is <code>abcdefstackexchangeqrstuvwxyz</code> whereas I need <code>abcdefghstackexchangeopqrstuvwxyz</code></p>",python|regex,"<p>Use a combination of <a href=""http://www.rexegg.com/regex-disambiguation.html#lookaround"" rel=""noreferrer"">lookarounds</a> in your regular expression. </p>

<pre><code>reg = ""(?&lt;=%s).*?(?=%s)"" % (str1,str2)
</code></pre>

<p><strong>Explanation</strong>:</p>

<p>Lookarounds are zero-width assertions. They don't consume any characters on the string. </p>

<pre><code>(?&lt;=    # look behind to see if there is:
  gh    #   'gh'
)       # end of look-behind
.*?     # any character except \n (0 or more times)
(?=     # look ahead to see if there is:
  op    #   'op'
)       # end of look-ahead
</code></pre>

<p><a href=""https://eval.in/169213"" rel=""noreferrer"">Working Demo</a></p>",10
473,24743544,Get a list of lists of the sets which intersect each other in python,"<p>Given a list of sets I would like to get a list of the lists of the sets which intersect each other. Basically what I want is a list of lists s.t. for each list in the output all sets in that list have a non-empty intersection with at least another set in the same list.</p>

<p>I hope I was able to explain my problem. Hopefully the following example and the rest of the post should clarify it even more.</p>

<p>Given,</p>

<pre><code>sets = [
    set([1,3]), # A
    set([2,3,5]), # B
    set([21,22]), # C
    set([1,9]), # D
    set([5]), # E
    set([18,21]), # F
]
</code></pre>

<p>My desired output is:</p>

<pre><code>[
    [
        set([1,3]), # A, shares elements with B
        set([2,3,5]), # B, shares elements with A 
        set([1,9]), # D, shares elements with A
        set([5]), # E shares elements with B
    ],
    [
        set([21,22]), # C shares elements with F
        set([18,21]), # F shares elements with C
    ]
]
</code></pre>

<p>The order of the sets in the output does NOT matter.</p>

<p>I would like to achieve this goal with a very fast algorithm. Performance is my first requirement.</p>

<p>At the moment my solution creates a graph with as many nodes as sets in the original list. Then it creates an edge in this graph between the nodes that represents sets A and B iff these sets have a non empty intersection. Than it calculates the connected components of such a graph which gives me my expected result.</p>

<p>I am wondering if there is a faster way of doing this with an algorithm which does not involve graphs. </p>

<p>Best,
Andrea</p>",python|performance|set|intersection,"<p>I've only seen solutions that make multiple passes on <code>sets</code> (typically O(N^2)). So, out of curiosity I wanted to see if this could be done with only one pass on <code>sets</code> (ie. O(N)).</p>

<p>Using the input set from the original question, here's an example of how this
algorithm iterates through each set in the list.</p>

<pre><code>[
    set([1,3]), # A
    set([2,3,5]), # B
    set([21,22]), # C
    set([1,9]), # D
    set([5]), # E
    set([18,21]), # F
]
</code></pre>

<p>We start at Set A (<code>set([1,3])</code>) and assume it is part of a new result list L1.
We also maintain a Pointer, C1, to our <em>current</em> result list (which is L1 at the moment).
The purpose of this Pointer will be explained later:</p>

<pre><code>L1 = [set([1,3]),]
C1 = Pointer(L1)
</code></pre>

<p>For each integer in Set A, we also update our mapping M:</p>

<pre><code>{
    1: C1, # Pointer(L1)
    3: C1, # Pointer(L1)
}
</code></pre>

<p>The next item is Set B (<code>set([2,3,5])</code>) and we assume it is part of a new result
list L2.</p>

<pre><code>L2 = [set([2,3,5]),]
C2 = Pointer(L2)
</code></pre>

<p>Again, we iterate the members of this set and update our mapping M. Explicitly,
we see that <code>2</code> is not in M and we update it such that we have:</p>

<pre><code>{
    1: C1, # Pointer(L1)
    3: C1, # Pointer(L1)
    2: C2, # Pointer(L2)
}
</code></pre>

<p>However, when we see <code>3</code>, we notice that it already points to another result
list, L1. <strong>This indicates that there's an intersection</strong> and we need to do two
things:</p>

<ol>
<li>Update C2 to point to L1</li>
<li>Add Set B to L1</li>
</ol>

<p>We should end up with M looking like:</p>

<pre><code>{
    1: C1, # Pointer(L1)
    3: C1, # Pointer(L1)
    2: C2, # Pointer(L1)
}
</code></pre>

<p>And L1 should now be:</p>

<pre><code>[[set([1,3]), set([2,3,5])]
</code></pre>

<p>This is why we need the Pointer class: we can't just assign C2 to a new
Pointer() instance. If we do that, then M would look like:</p>

<pre><code>{
    1: C1, # Pointer(L1)
    3: C1, # Pointer(L1)
    2: C2, # Pointer(L2) &lt;-- this should be pointing to L1
}
</code></pre>

<p>Instead, we do somethng like:</p>

<pre><code>C2.set(L1)
</code></pre>

<p>Stepping ahead, after we've processed Set B and Set C, the state of M should
look like:</p>

<pre><code>{
    1: C1, # Pointer(L1)
    3: C1, # Pointer(L1)
    2: C2, # Pointer(L1)
    5: C2, # Pointer(L1)
    21: C3, # Pointer(L3)
    22: C3, # Pointer(L3)
}
</code></pre>

<p>And the result lists:</p>

<pre><code>[set([1,3]), set([2,3,5])] # L1
[set([21,22]), ]           # L3

[set([2,3,5]), ]           # L2 (but nothing in M points to it)
</code></pre>

<p>When we look at Set D, we again assume it's part of a new result list, L4, and
create the corresponding Pointer, C4 which points to L4. However, when we see
see that Set D contains <code>1</code> which intersects with L1, we change C4 to point
to L1 and add Set D to L1.</p>

<p>The state of M is:</p>

<pre><code>{
    1: C1, # Pointer(L1)
    3: C1, # Pointer(L1)
    2: C2, # Pointer(L1)
    5: C2, # Pointer(L1)
    21: C3, # Pointer(L3)
    22: C3, # Pointer(L3)
    9: C4, # Pointer(L1)
}
</code></pre>

<p>And L1 is now:</p>

<pre><code>[set([1,3]), set([2,3,5]), set([1,9])]
</code></pre>

<p>Stepping through all the way to the end, the state of M will look like:</p>

<pre><code>{
    1: C1, # Pointer(L1)
    3: C1, # Pointer(L1)
    2: C2, # Pointer(L1)
    5: C2, # Pointer(L1)
    21: C3, # Pointer(L3)
    22: C3, # Pointer(L3)
    9: C4, # Pointer(L1)
    18: C6, # Pointer(L3)
}
</code></pre>

<p>And the lists look like:</p>

<pre><code>[set([1,3]), set([2,3,5]), set([1,9]), set([5])] # L1
[set([21,22]), set([18, 21]) # L3
</code></pre>

<p>At this point, you can iterate the Pointers in M and find all the unique lists
that are being referenced and that will be your result.</p>

<p>In the original code, I tried to avoid this last step by maintaining the list of
unique result sets on-the-fly. But, I've removed that logic to keep the code simpler
since the performance gain probably isn't that great anyway.</p>

<hr>

<p>Here's the updated code with the fix for the bug mentioned by Andrea in the comments.</p>

<pre><code>class Pointer(object):
    """"""
    Implements a pointer to an object. The actual object can be accessed
    through self.get().
    """"""
    def __init__(self, o): self.o = o
    def __str__(self): return self.o.__str__()
    def __repr__(self): return '&lt;Pointer to %s&gt;' % id(self.o)

    # These two methods make instances hashed on self.o rather than self
    # so Pointers to the same object will be considered the same in
    # dicts, sets, etc.
    def __eq__(self, x): return x.o is self.o
    def __hash__(self): return id(self.o)

    def get(self): return self.o
    def set(self, obj): self.o = obj.o
    def id(self): return id(self.o)

def connected_sets(s):
    M = {}
    for C in s:
        # We assume C belongs to a new result list
        P = Pointer(list())
        added = False # to check if we've already added C to a result list
        for item in C:
            # There was an intersection detected, so the P points to this
            # intersecting set. Also add this C to the intersecting set.
            if item in M:
                # The two pointers point to different objects.
                if P.id() != M[item].id():
                    # If this was a regular assignment of a set to a new set, this
                    # wouldn't work since references to the old set would not be
                    # updated.
                    P.set(M[item])
                    M[item].o.append(C)
                    added = True
            # Otherwise, we can add it to P which, at this point, could point to
            # a stand-alone set or an intersecting set.
            else:
                if not added:
                    P.o.append(C)
                    added = True
                M[item] = P

    return M

if __name__ == '__main__':
    sets = [
        set([1,3]), # A
        set([2,3,5]), # B
        set([21,22]), # C
        set([1,9]), # D
        set([5]), # E
        set([18,21]), # F
    ]

    #sets = [
    #    set([1,5]), # A
    #    set([1,5]), # B
    #]

    M = connected_sets(sets)
    import pprint
    pprint.pprint(
        # create list of unique lists referenced in M
        [x.o for x in set(M.values())]
        )
</code></pre>

<p>And the output for is:</p>

<pre><code>[[set([1, 3]), set([2, 3, 5]), set([1, 9]), set([5])],
 [set([21, 22]), set([18, 21])]]
</code></pre>

<p>It seems to work for me, but I'd be curious how it performs compared to your solution. Using the <code>timeit</code> module, I've compared this to the answer above that uses <code>networkx</code> and my script is almost 3x faster on the same data set.</p>",1
474,24743544,Get a list of lists of the sets which intersect each other in python,"<p>Given a list of sets I would like to get a list of the lists of the sets which intersect each other. Basically what I want is a list of lists s.t. for each list in the output all sets in that list have a non-empty intersection with at least another set in the same list.</p>

<p>I hope I was able to explain my problem. Hopefully the following example and the rest of the post should clarify it even more.</p>

<p>Given,</p>

<pre><code>sets = [
    set([1,3]), # A
    set([2,3,5]), # B
    set([21,22]), # C
    set([1,9]), # D
    set([5]), # E
    set([18,21]), # F
]
</code></pre>

<p>My desired output is:</p>

<pre><code>[
    [
        set([1,3]), # A, shares elements with B
        set([2,3,5]), # B, shares elements with A 
        set([1,9]), # D, shares elements with A
        set([5]), # E shares elements with B
    ],
    [
        set([21,22]), # C shares elements with F
        set([18,21]), # F shares elements with C
    ]
]
</code></pre>

<p>The order of the sets in the output does NOT matter.</p>

<p>I would like to achieve this goal with a very fast algorithm. Performance is my first requirement.</p>

<p>At the moment my solution creates a graph with as many nodes as sets in the original list. Then it creates an edge in this graph between the nodes that represents sets A and B iff these sets have a non empty intersection. Than it calculates the connected components of such a graph which gives me my expected result.</p>

<p>I am wondering if there is a faster way of doing this with an algorithm which does not involve graphs. </p>

<p>Best,
Andrea</p>",python|performance|set|intersection,"<p>As @MartijnPieters rightly said, the problem calls for graphs, and <a href=""http://networkx.lanl.gov/"" rel=""nofollow"">networkx</a> would be at your rescue.</p>

<p>Salient Points</p>

<ol>
<li>Nodes of the graph should be sets</li>
<li>Edges between the graph exist iff the sets intersect </li>
<li>From the resultant graph, find all <a href=""http://networkx.lanl.gov/reference/generated/networkx.algorithms.components.connected.connected_components.html#networkx.algorithms.components.connected.connected_components"" rel=""nofollow"">connected components</a></li>
</ol>

<p><strong>Implementation</strong></p>

<pre><code>def intersecting_sets(sets):
    import networkx as nx
    G = nx.Graph()
    # Nodes of the graph should be hashable
    sets = map(frozenset, sets)
    for to_node in sets:
        for from_node in sets:
            # off-course you don't want a self loop
            # and only interested in intersecting nodes 
            if to_node != from_node and to_node &amp; from_node:
                G.add_edge(to_node, from_node)
    # and remember to convert the frozen sets to sets
    return [map(set, lst) for lst in nx.connected_components(G)]
</code></pre>

<p><strong>Output</strong></p>

<pre><code>&gt;&gt;&gt; intersecting_sets(sets)
[[set([2, 3, 5]), set([1, 3]), set([5]), set([1, 9])], [set([21, 22]), set([18, 21])]]
&gt;&gt;&gt; pprint.pprint(intersecting_sets(sets))
[[set([2, 3, 5]), set([1, 3]), set([5]), set([1, 9])],
 [set([21, 22]), set([18, 21])]]
</code></pre>",1
475,25871092,Equivalent of Ruby nil array in Python,"<p>In Ruby an empty array returns a nil if the first element is accessed:</p>

<pre><code>2.1.2 :005 &gt; arr = []
  =&gt; [] 
2.1.2 :006 &gt; arr.first
  =&gt; nil 
2.1.2 :007 &gt; arr[0]
  =&gt; nil 
</code></pre>

<p>I know Python lists are not exactly the same as Ruby arrays, but if you try the equivalent action, you get an error:</p>

<pre><code>&gt;&gt;&gt; l = []
&gt;&gt;&gt; l[0]
Traceback (most recent call last):
  File ""&lt;stdin&gt;"", line 1, in &lt;module&gt;
</code></pre>

<p>How can I instead of an error get a False or None value?</p>

<p>Ideally I'd like an assignment like this to resolve to None / False if the function call returns nothing, but with an inline check rather than a if block.</p>

<pre><code>tp_journal = self.pool.get('account.journal').browse(cr, uid, tp_ids, context=context)[0]
</code></pre>",python|ruby|arrays|list,"<p>There is no simple way to achieve what you want. The list operations raise an error, period.</p>

<p>However you can work around by:</p>

<ul>
<li>Accessing something else when the list is empty</li>
<li>Not using indexing</li>
</ul>

<p>In the first case you can use the fact that empty lists are false and hence <code>(expression) or [None]</code> will evaluate to <code>[None]</code> when the <code>expression</code> returns an empty list, and hence:</p>

<pre><code>((expression) or [None])[0]
</code></pre>

<p>The alternative is to avoid using indexing but using iteration and <code>next</code> to get the first element:</p>

<pre><code>next(iter(expression), None)
</code></pre>

<p>Unfortunately you must explicitly call <code>iter</code> to get a list iterator.</p>

<p>To extend these methods to any index you can use slicing instead of simple indexing:</p>

<pre><code>((expression)[index:] or [None])[0]
</code></pre>

<p>Or:</p>

<pre><code>next(islice(expression, index, None), None)
# or
next(iter(expression[index:]), None)
</code></pre>

<p>(where <code>islice</code> is <code>itertools.islice</code>).</p>

<p>This works because slicing doesn't raise errors for out-of-bounds indexes.</p>

<hr>

<p>Hoever my preferred alternative would be to use a function, if you use that often in your code:</p>

<pre><code>def get_with_default(seq, index):
    try:
        return seq[index]
    except LookupError:
        return None
</code></pre>",4
476,25871092,Equivalent of Ruby nil array in Python,"<p>In Ruby an empty array returns a nil if the first element is accessed:</p>

<pre><code>2.1.2 :005 &gt; arr = []
  =&gt; [] 
2.1.2 :006 &gt; arr.first
  =&gt; nil 
2.1.2 :007 &gt; arr[0]
  =&gt; nil 
</code></pre>

<p>I know Python lists are not exactly the same as Ruby arrays, but if you try the equivalent action, you get an error:</p>

<pre><code>&gt;&gt;&gt; l = []
&gt;&gt;&gt; l[0]
Traceback (most recent call last):
  File ""&lt;stdin&gt;"", line 1, in &lt;module&gt;
</code></pre>

<p>How can I instead of an error get a False or None value?</p>

<p>Ideally I'd like an assignment like this to resolve to None / False if the function call returns nothing, but with an inline check rather than a if block.</p>

<pre><code>tp_journal = self.pool.get('account.journal').browse(cr, uid, tp_ids, context=context)[0]
</code></pre>",python|ruby|arrays|list,"<p>Perhaps you could make use of the short-circuiting nature of the <code>or</code> operator.</p>

<pre><code>seq = [23,42]
print (seq or [None])[0]
#result: 23

seq = []
print (seq or [None])[0]
#result: None
</code></pre>

<p>In the above code, <code>seq or [None]</code> evaluates to <code>seq</code> if <code>seq</code> contains any elements, and it evaluates to <code>[None]</code> if <code>seq</code> is empty. Then [0] accesses the first element of whichever list is returned.</p>",1
477,25822377,Hyperlink to web page in QLabel using PySide,"<p>I am having troubles displaying a functional hyperlink to a web page in a QLabel using PySide (Python version 3.2.5). Reading the most upvoted answer from this post <a href=""https://stackoverflow.com/questions/8427446/making-qlabel-behave-like-a-hyperlink"">c++ - Making QLabel behave like a hyperlink - Stack Overflow</a>, I was under the impression that this would work:</p>

<pre><code>from PySide.QtCore import Qt
from PySide.QtGui import QApplication, QLabel

app = QApplication([])
window = QLabel()
window.setText(""&lt;a href=\""http://stackoverflow.com/\"" /&gt;Stack Overflow&lt;/a&gt;"")
window.setTextFormat(Qt.RichText)
window.setTextInteractionFlags(Qt.TextBrowserInteraction)
window.setOpenExternalLinks(True)
window.show()
app.exec_()
</code></pre>

<p>Unfortunately, the text does not show up as a link. Can anyone please point me in the right direction?</p>",python|hyperlink|pyside|qlabel,"<p>Your link are broken, Fix it should be fine;</p>

<pre><code>from PyQt4.QtGui import QApplication, QLabel

myQApplication = QApplication([])
myQLabel = QLabel()
myQLabel.setText('''&lt;a href='http://stackoverflow.com'&gt;stackoverflow&lt;/a&gt;''')
myQLabel.setOpenExternalLinks(True)
myQLabel.show()
myQApplication.exec_()
</code></pre>",4
478,25720361,how to use django-admin.py makemessages --all,"<p>I am trying to create messagefile in my django project.</p>
<p>for this, i just wrote this into my home view function:</p>
<pre><code>def startpage(request):
   # Translators: This message appears on the home page only
   output = _(&quot;Welcome to my site.&quot;)
</code></pre>
<p>and in settings.py</p>
<pre><code>from django.utils.translation import ugettext_lazy as _
LANGUAGES = [
   ('de', _('German')),
   ('en', _('English')),
   ('fr', _('French')),
   ('es', _('Spanish')),
   ('pt', _('Portuguese'))
]
</code></pre>
<p>and created <code>locale</code> directory inside my app.</p>
<p>now I am inside my app tree and giving this command:</p>
<pre><code>django-admin.py makemessages --all
</code></pre>
<p>it is spitting out this</p>
<pre><code>#!C:\workspace\newsportal\venv_np\Scripts\python.exe
# EASY-INSTALL-SCRIPT: 'django==1.6','django-admin.py'
__requires__ = 'django==1.6'
import pkg_resources
pkg_resources.run_script('django==1.6', 'django-admin.py')
</code></pre>
<p>and NOT creating messagefiles inside <code>locale</code>.</p>
<p>I tried with:</p>
<pre><code>python manage.py makemessages --all
</code></pre>
<p>but it cannot find <code>manage.py</code> because i am inside my app, not in project tree. how is it done normally?</p>",python|django,"<p>You just need to add your locale directory paths to <code>LOCALE_PATHS</code>. For example:</p>
<pre><code>LOCALE_PATHS = [
    os.path.join(BASE_DIR, &quot;locale&quot;),
    os.path.join(BASE_DIR, &quot;yourapp/locale&quot;), 
]
</code></pre>
<p>Once you have included some text to be translated in your project, just execute this command for each language you want to translate. In your case:</p>
<pre><code>django-admin.py makemessages -l de
django-admin.py makemessages -l en
django-admin.py makemessages -l fr
django-admin.py makemessages -l es
django-admin.py makemessages -l pt
</code></pre>
<p>Then translate all the texts and compile them. I recommend to use <a href=""https://github.com/mbi/django-rosetta"" rel=""nofollow noreferrer"">django-rosetta</a> for this purpose, which is a Django application that eases the translation process of your Django projects.</p>
<pre><code>django-admin.py makemessages --all
</code></pre>
<p>Everything should work now</p>",15
479,25953996,pandas time series and pickling,"<p>I am facing a very strange problem using pandas.</p>

<p>I have a panda time series, that is fine and working. I pickle it with python standard tool, but when I want to unpickle it back, pandas fail to rebuild the object, pretexting that the index is wrong.</p>

<p>Is there a problem with pickling pandas data structure? A prefered way to do it? Is there anything wrong with the way I plan to do it?</p>

<p>Here are the details:</p>

<p>I have some time series, called data, that after some processing, would like to keep as a pickle file, for reuse speedup. My time series look like this:</p>

<pre><code>sample_time
2013-06-03 21:55:40    0.553846
2013-06-03 22:13:25    0.569231
...
2013-07-09 16:55:00    0.430769
2013-07-09 16:57:45    0.430769
2013-07-09 16:59:44    0.384615
Name: fill, Length: 11550
</code></pre>

<p>I pickle the Series object like this:</p>

<pre><code>pickle.dump(data,open(""pickle_file"",""w""))
</code></pre>

<p>and then try to reload it later:</p>

<pre><code>data_back=pickle.load(open(""pickle_file"",'r'))
</code></pre>

<p>I then get the following error:</p>

<pre><code>Traceback (most recent call last):
  File ""/home/antoine/velib/code/project_tools.py"", line 197, in &lt;module&gt;
    test()  
  File ""/home/antoine/velib/code/project_tools.py"", line 172, in test
    data_back=p_l(open(""test_dump"",'r'))
  File ""/home/antoine/program/anaconda/lib/python2.7/pickle.py"", line 1378, in load
    return Unpickler(file).load()
  File ""/home/antoine/program/anaconda/lib/python2.7/pickle.py"", line 858, in load
    dispatch[key](self)
  File ""/home/antoine/program/anaconda/lib/python2.7/pickle.py"", line 1217, in load_build
    setstate(state)
  File ""/home/antoine/program/anaconda/lib/python2.7/site-packages/pandas/core/internals.py"", line 2063, in __setstate__
    placement=self.axes[0].get_indexer(items))
  File ""/home/antoine/program/anaconda/lib/python2.7/site-packages/pandas/core/index.py"", line 1259, in get_indexer
    raise InvalidIndexError('Reindexing only valid with uniquely'
pandas.core.index.InvalidIndexError: Reindexing only valid with uniquely valued Index objects
</code></pre>

<p>Pandas refuse to rebuild the Series, finding that the index might not be unique.
But my time series datetime index is guaranteed to be unique. Proof: if I build a serie from my data's index, I find no duplicate:</p>

<p>I make a new serie containing only the index of my data Series.</p>

<pre><code>data_index=pd.DataFrame(data=data.index)
data_index[""dup""]=data_index.duplicated()

data_index
              sample_time    dup
0     2013-06-03 21:55:40  False
1     2013-06-03 22:13:25  False
2     2013-06-03 22:19:21  False
...                   ...    ...
11547 2013-07-09 16:55:00  False
11548 2013-07-09 16:57:45  False
11549 2013-07-09 16:59:44  False

[11550 rows x 2 columns]
</code></pre>

<p>So for me there is no problem with the time index, it is unique.
The data time serie looks legal, as it exists at the first time. But during the process of pickling and unpickling, pandas refuses to build the time serie back.</p>

<p>Could that be a bug?</p>",python|pandas,"<p>Their was a bug present in 0.14.0, fixed in master (0.15.0), expecting release in early Oct 2014, see <a href=""https://github.com/pydata/pandas/pull/7794"" rel=""nofollow"">here</a>.</p>

<p>Essentially trying to pickle a pandas object with a non-unique index that ONLY had a single dtype (e.g. a Series or a DataFrame only composed of floats), would fail on reconstruction because of some assumptions in the reconstruction code. </p>

<p>The fix is to either use master/0.15.0. (I believe 0.14.1 works as well), or to make your pandas object have a unique index.</p>",2
480,25485326,Python replacing characters in a dictionary of strings using a dictionary,"<p>I have two dictionaries: <code>clues</code> where the key is a letter and the value is its corresponding symbol, and <code>words</code> where the key is a word made up of entirely symbols, and the value is the word with all of the symbols replaced by the correct letters.</p>

<p>For example, clues may look like this:</p>

<pre><code>clues = {'!':'A', '2':'B', '^':'C'}
</code></pre>

<p>And words like this:</p>

<pre><code>words = {'!2^':'ABC', '^12':'CAB'}
</code></pre>

<p>I need to loop through each character of each key in <code>words</code> and replace any character that corresponds to any key in the <code>clues</code> dictionary.</p>",python|dictionary,"<p>Try this:</p>

<pre><code>#!/usr/bin/python
#-*- coding:utf-8 -*-

clues = {'!':'A', '2':'B', '^':'C'}

d = ['!2^', '^!2']

words = {}

for i in d:
    words[i]=''
    for x in i:
        words[i] += clues[x]

print words        
</code></pre>

<p>Don't forget to confirm it as an answer if it helps you. Thanks!</p>",0
481,25485326,Python replacing characters in a dictionary of strings using a dictionary,"<p>I have two dictionaries: <code>clues</code> where the key is a letter and the value is its corresponding symbol, and <code>words</code> where the key is a word made up of entirely symbols, and the value is the word with all of the symbols replaced by the correct letters.</p>

<p>For example, clues may look like this:</p>

<pre><code>clues = {'!':'A', '2':'B', '^':'C'}
</code></pre>

<p>And words like this:</p>

<pre><code>words = {'!2^':'ABC', '^12':'CAB'}
</code></pre>

<p>I need to loop through each character of each key in <code>words</code> and replace any character that corresponds to any key in the <code>clues</code> dictionary.</p>",python|dictionary,"<p>What about:</p>

<pre><code>clues = {'!':'A', '2':'B', '^':'C'}
words = {'!2^':'ABC', '^12':'CAB'}

result = { """".join([clues.get(c,c) for c in k]):v for k,v in words.items() }

from pprint import pprint
pprint(result)
</code></pre>

<p>Producing:</p>

<pre><code>{'ABC': 'ABC', 'C1B': 'CAB'}
</code></pre>",0
482,29825174,python list not showing full elements,"<p>I'm inserting images into Decaf, and want to extract features from 6,7,8th layers. 6th and 7th are supposed to be 4096-dimensions, and 8th is supposed to be 1000.</p>

<p>I'm assuming that the generated output functions like a list, and want to record each element in a separate text file as follows:</p>

<pre><code>def intoDecaf(image):
    img = misc.imread(image)
    fname = str(image)
    fname = fname.replace('.jpg','')
    print fname
    scores = net.classify(img,center_only=True)
    feat6 = net.feature('fc6_cudanet_out')
    feat7 = net.feature('fc7_cudanet_out')
    feat8 = net.feature('fc8_cudanet_out')

    f6name = fname+'-f6.txt'
    f7name = fname+'-f7.txt'
    f8name = fname+'-f8.txt'

    f6 = open(f6name,'w')
    f7 = open(f7name,'w')
    f8 = open(f8name,'w')

    for f in feat6:
        f6.write(str(f))
        f6.write('\t')
   # and the same for f7 and f8
</code></pre>

<p>The f8 file correctly has 1000 files, but f6 and f7 text files have something like the following:</p>

<pre><code>[ -1.63451958  -8.0507412   -1.09678674 ...,  11.38702393   1.99127924
   4.76321936]  
</code></pre>

<p>The dots in the middle are literally like that. What happend to all the numbers? Do those dots signify something? some kind of abridgement?
Is this something that has to do with decaf or python?</p>",python|list|neural-network|caffe,"<p>It looks like <code>feat6</code> is a NumPy array.
If so, instead of </p>

<pre><code>f6name = fname+'-f6.txt'
f6 = open(f6name,'w')
for f in feat6:
    f6.write(str(f))
    f6.write('\t')
f6.close()
</code></pre>

<p>use</p>

<pre><code>import numpy as np

f6name = fname+'-f6.txt'
np.savetxt(f6name, feat6, delimiter='\t')
</code></pre>

<p>This won't include the brackets (<code>[</code> and <code>]</code>), but that is usually more desireable as it makes parsing the data easier.</p>

<hr>

<p>The <code>str</code> representation of NumPy arrays includes ellipses when the number of elements in the array exceed <code>threshold</code> which by default NumPy sets to 1000. You can change this by <a href=""http://docs.scipy.org/doc/numpy/reference/generated/numpy.set_printoptions.html"" rel=""nofollow"">setting <code>threshold</code> to some higher number</a>: </p>

<pre><code>import numpy as np
np.set_printoptions(threshold=10**6)
</code></pre>

<p>With this change, <code>str(f)</code> would return a stringified version of <code>f</code> without ellipses as long as <code>f.size</code> is less than 10**6.</p>

<p>While this explains why you are seeing ellipses, I don't recommend using <code>np.set_printoptions</code> here since <code>np.savetxt</code> solves your problem more simply.</p>",1
483,29654042,Assign values to next digits,"<p>I need to assign a values to the next digits. Code looks like below:</p>

<pre><code>def numerujPoziomy():
    for i in range(0, liczbaPoziomow, 1):
        var = i + 1
        rootValue = 1
        y = rootValue
        print 'Level', var, 'value', y
</code></pre>

<p>Each next level has to be a half smaller than previous. Root has value 1, next level has value 0.5, next level has value o.25 etc. I don't know how to do this.</p>

<p>Result of my code:</p>

<pre><code>Level 1 value 1
Level 2 value 1
Level 3 value 1
Level 4 value 1
Level 5 value 1
Level 6 value 1
</code></pre>

<p>But i need that result:</p>

<pre><code>Level 1 value 1
Level 2 value 0.5
Level 3 value 0.25
Level 4 value 0.125
Level 5 value 0.0625
Level 6 value 0.03125
</code></pre>",python|list|python-2.7|loops|for-loop,"<p>An easy way to do this is this:</p>

<pre><code>def numerujPoziomy():
    rootValue = 1.0
    for i in range(0, liczbaPoziomow, 1):
        var = i + 1
        y = rootValue / 2
        rootValue = y
        print 'Level', var, 'value', y
</code></pre>",-2
484,29654042,Assign values to next digits,"<p>I need to assign a values to the next digits. Code looks like below:</p>

<pre><code>def numerujPoziomy():
    for i in range(0, liczbaPoziomow, 1):
        var = i + 1
        rootValue = 1
        y = rootValue
        print 'Level', var, 'value', y
</code></pre>

<p>Each next level has to be a half smaller than previous. Root has value 1, next level has value 0.5, next level has value o.25 etc. I don't know how to do this.</p>

<p>Result of my code:</p>

<pre><code>Level 1 value 1
Level 2 value 1
Level 3 value 1
Level 4 value 1
Level 5 value 1
Level 6 value 1
</code></pre>

<p>But i need that result:</p>

<pre><code>Level 1 value 1
Level 2 value 0.5
Level 3 value 0.25
Level 4 value 0.125
Level 5 value 0.0625
Level 6 value 0.03125
</code></pre>",python|list|python-2.7|loops|for-loop,"<p>You use the inverse of <code>2**i</code>:</p>

<pre><code>def numerujPoziomy():
    for i in range(0, liczbaPoziomow, 1):
        print 'Level', i+1, 'value', 1./2**i
</code></pre>

<p>Note that in python 2.x it is <strong>very</strong> important that you have <code>1./2**i</code>, rather than <code>1/2**i</code>, because the latter will only return an integer, not a float like you want.  This problem is avoided in Python 3, or by using <code>from __future__ import division</code> at the beginning of your file.</p>",1
